cust_id,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure
C15575,2.591392691350592,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.193978358976125,0.0,0.0,0.0,0.11111133333333334,0.016260162601626018,-0.5917958767710622,0.9183673469387755,0.6753505260305739,0.388843801131733,0.0,1.0
C15576,2.1144555424205036,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.2668960542915529,0.0,0.0,0.0,0.38888866666666666,0.05691056910569106,-0.5917958767710622,0.6122448979591837,-0.0822398908938112,0.5899111520740828,0.0,1.0
C15577,-0.2523372561082346,1.0,-0.17994479754101464,-0.3569340222066546,0.22966405502609813,-0.4667855542850508,0.916667,0.0,0.916667,0.0,0.0,-0.149251429868135,-0.2653061224489796,-0.5288629483982873,-0.24983191048411135,0.0,1.0
C15578,-0.706425134935963,1.0,0.040713568426496094,-0.3569340222066546,0.7510026248883086,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,0.17259907697035748,0.8163265306122449,-0.19289220317277453,-0.2866491961679007,0.916667,1.0
C15579,-0.6108133671549993,1.0,-0.2968828727007866,-0.3569340222066546,-0.04661973144593355,-0.14083362548936026,0.75,0.0,0.75,0.11111133333333334,0.024390243902439025,0.13236776361554592,-0.24489795918367346,-0.14634499942992785,-0.27822136783868445,0.166667,1.0
C15580,0.30843860330302253,1.0,0.44119277611523944,-0.04273862922803055,1.1204979081652056,-0.37392363148773944,1.0,0.083333,1.0,0.05555533333333333,0.008130081300813009,1.661157671098385,1.2244897959183674,-0.3154642197448675,-0.07122813391074236,0.0,1.0
C15581,-0.7326363069262806,0.545455,-0.3039083310267079,-0.3569340222066546,-0.06321843315480807,-0.4667855542850508,0.5,0.0,0.5,0.0,0.0,-0.3504079966421928,-0.10204081632653061,-0.46933230936833026,-0.32537448218697984,0.454545,1.0
C15582,-0.6375656415593064,0.909091,0.12502374885608986,0.40841342095462185,-0.4545762302747729,-0.2577200097727307,0.333333,0.333333,0.0,0.11111133333333334,0.016260162601626018,-0.3504079966421928,-0.24489795918367346,-0.20199825817752728,-0.3149450910694919,0.0,1.0
C15583,-0.7333057945610528,0.545455,-0.3104142517948828,-0.3569340222066546,-0.07858964926096094,-0.4667855542850508,0.5,0.0,0.416667,0.0,0.0,-0.3504079966421928,0.40816326530612246,-0.2918657246665297,-0.2994776256290924,1.0,1.0
C15584,-0.7379022836275385,0.909091,-0.3486447272153526,-0.3569340222066546,-0.1689148961351026,-0.4667855542850508,0.666667,0.0,0.583333,0.0,0.0,-0.1894827432229466,0.20408163265306123,-0.49238063418506417,-0.29318632616447454,0.166667,1.0
C15585,0.015952823880646023,1.0,-0.3420545571134891,-0.3569340222066546,-0.15334462830958948,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,0.05190513690592279,-0.29591836734693877,-0.3956726684723089,0.10523549887630711,0.0,1.0
C15586,-0.20349453507149742,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.2633730751019041,0.0,0.0,0.0,0.22222199999999998,0.04878048780487805,-0.5917958767710622,-0.24489795918367346,-0.13703104516071998,-0.2017324999594184,0.0,1.0
C15587,-0.050782584319422265,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.3721538965041191,0.0,0.0,0.0,0.22222199999999998,0.0813008130081301,-0.5917958767710622,0.10204081632653061,-0.302740286505009,-0.19967456693199412,0.0,1.0
C15588,-0.7505312728272283,0.142857,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4532217295888471,0.0,0.0,0.0,0.095238,0.008130081300813009,-0.5917958767710622,0.0,-0.5986882602099773,-0.30091253701074927,0.0,0.16666666666666652
C15589,-0.1880268989289411,1.0,-0.08432180380445765,-0.011680580315186727,-0.17811550894108766,0.010490245827235876,0.5,0.25,0.416667,0.16666666666666666,0.024390243902439025,-0.149251429868135,-0.30612244897959184,0.1092269255126411,-0.24781873418132028,0.0,1.0
C15590,-0.6133602597730399,1.0,-0.3010532147183721,-0.1400397911955239,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,0.0,-0.5597652772077747,-0.27295325362694417,0.0,1.0
C15591,-0.7497685424008781,0.727273,-0.38413709929094303,-0.3569340222066546,-0.252770962130036,-0.4667855542850508,0.916667,0.0,0.916667,0.0,0.0,-0.149251429868135,-0.30612244897959184,-0.5292253772452208,-0.3562379026657233,0.0,1.0
C15592,0.3906296130475946,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.6874999723838388,0.0,0.0,0.0,0.11111133333333334,0.024390243902439025,-0.5917958767710622,0.40816326530612246,-0.4142467316649803,-0.00799732396849156,0.0,1.0
C15593,1.5038787991673248,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.5239743293021741,0.0,0.0,0.0,0.3333333333333333,0.11382113821138212,-0.5917958767710622,1.836734693877551,2.4823238713512437,0.09884126712959955,0.0,1.0
C15594,-0.7371916177675084,0.454545,-0.2533166061467057,-0.07859245058212051,-0.4545762302747729,-0.4667855542850508,0.333333,0.333333,0.0,0.0,0.0,-0.4308706233518159,0.6122448979591837,-0.27190733586404753,-0.3172771985119026,0.666667,1.0
C15595,-0.7302415401026251,0.545455,-0.040502789249310965,-0.3569340222066546,0.5591167674250241,-0.4667855542850508,0.416667,0.0,0.416667,0.0,0.0,-0.39063930999700436,-0.30612244897959184,-0.22714594109493283,-0.3215827841089194,0.416667,1.0
C15596,-0.7380195081747312,0.454545,-0.3595596964465641,-0.3569340222066546,-0.19470315222110876,-0.4667855542850508,0.25,0.0,0.166667,0.0,0.0,-0.4308706233518159,0.6122448979591837,-0.5060673513062598,-0.33317861482208033,0.272727,1.0
C15597,-0.48390025026897426,1.0,1.2808590798040982,1.7133394873138386,-0.11889762243141225,-0.4667855542850508,0.833333,0.833333,0.25,0.0,0.0,0.5346808971636615,-0.30612244897959184,0.6207422332204242,-0.2803502696298222,0.25,1.0
C15598,0.17037644625560788,1.0,-0.35709306317690354,-0.29532401091999283,-0.3019588536697253,0.5422894670300604,0.833333,0.083333,0.75,0.38888866666666666,0.13821138211382114,-0.149251429868135,0.04081632653061224,-0.33488861603536413,-0.04307133893443993,0.0,1.0
C15599,1.5726608822464838,0.909091,0.13114586710412793,0.33043994490612044,-0.29699361911457234,2.5433217159692747,0.818182,0.818182,0.090909,0.6666666666666666,0.1951219512195122,0.7760687772925308,0.30612244897959184,1.1943589982298521,2.5625896967940047,0.0,0.8333333333333333
C15600,-0.6428935165189658,1.0,0.5633168658153982,0.9725914648530745,-0.4545762302747729,-0.4667855542850508,1.0,1.0,0.0,0.0,0.0,0.3737556437444153,1.4285714285714286,0.05452903554221495,-0.2745688875265331,0.818182,1.0
C15601,0.3385191707377607,1.0,-0.33620390894066987,-0.1852863377203459,-0.4545762302747729,-0.23283159519090005,0.166667,0.166667,0.0,0.22222199999999998,0.04065040650406505,-0.3504079966421928,0.6122448979591837,-0.4055041708281917,-0.025207446069972286,0.0,1.0
C15602,-0.46884254715675544,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.44925145703989133,0.0,0.0,0.0,0.11111133333333334,0.016260162601626018,-0.5917958767710622,-0.3673469387755102,-0.11961089874326414,-0.26243128263299254,0.083333,1.0
C15603,2.0471206537484488,1.0,1.1340499353331803,1.0708204521421156,0.7135698432197274,-0.19494420265301887,1.0,0.666667,0.916667,0.11111133333333334,0.016260162601626018,0.9772253440665887,2.857142857142857,0.41171572197738815,0.2649747018912391,0.0,1.0
C15604,0.33784179568248357,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.43026257007519964,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.10204081632653061,-0.3924475416993703,-0.07360193936379314,0.0,1.0
C15605,0.456273751435211,0.818182,-0.42870031629367233,-0.304349220865956,-0.4545762302747729,0.4219690071230707,0.083333,0.083333,0.0,0.22222199999999998,0.04878048780487805,-0.511333250061439,0.40816326530612246,1.0063197023203965,-0.03316588606954609,0.0,1.0
C15606,0.37938171036156704,1.0,2.035265057800097,1.947531033248107,1.2336477521926563,-0.3923243360375465,1.0,0.333333,1.0,0.05555533333333333,0.008130081300813009,0.2530617036799806,1.4285714285714286,0.9394477626608025,-0.1213222437574662,0.0,1.0
C15607,-0.4554134174140656,0.818182,2.2399113698482362,3.1307312372920775,-0.4545762302747729,-0.4667855542850508,0.5,0.5,0.0,0.0,0.0,-0.0687888031585119,0.8163265306122449,1.436355412923897,-0.23973727200218742,0.2,1.0
C15608,-0.6778059118936316,1.0,-0.3844553745515443,-0.3569340222066546,-0.25352293529206366,-0.4667855542850508,0.833333,0.0,0.833333,0.0,0.0,0.05190513690592279,-0.30612244897959184,-0.44156460547767273,-0.28376641179337053,0.0,1.0
C15609,-0.5508635086890514,0.9,0.34259765310689033,0.3158417581911213,0.22938759430476446,-0.15685628430075435,0.9,0.3,0.8,0.06666666666666667,0.016260162601626018,0.21283039032516904,-0.10204081632653061,0.055107782591397356,-0.28914615492498263,0.125,0.6666666666666665
C15610,-0.3624384555778914,0.909091,0.19924273131720519,0.5039493048752747,-0.4545762302747729,-0.4667855542850508,0.181818,0.181818,0.0,0.0,0.0,-0.149251429868135,-0.10204081632653061,-0.053991959005160954,-0.1926012029782427,0.0,0.8333333333333333
C15611,-0.5350819775207768,1.0,-0.3787030172680285,-0.23999188265315327,-0.4545762302747729,-0.30191814394339445,0.166667,0.166667,0.0,0.22222199999999998,0.04878048780487805,-0.4308706233518159,-0.4897959183673469,-0.3793118670627363,-0.19515786579275493,0.0,1.0
C15612,-0.7413382985377951,0.636364,-0.3770554747425626,-0.3569340222066546,-0.23603955927492137,-0.4667855542850508,0.5,0.0,0.5,0.0,0.0,-0.3504079966421928,0.20408163265306123,-0.4610730626443484,-0.29635092745386016,1.0,1.0
C15613,3.5618458580219268,1.0,-0.24353900292029024,-0.16081343865458997,-0.280560793838498,-0.4322399289835865,0.75,0.5,0.75,0.05555533333333333,0.008130081300813009,0.011673823551111231,1.3265306122448979,0.1310840763346171,2.130494757651852,0.0,1.0
C15614,0.05069529691890663,1.0,-0.42656599984022786,-0.301601893939815,-0.4545762302747729,0.3347564730229335,0.166667,0.166667,0.0,0.38888866666666666,0.0894308943089431,-0.511333250061439,0.2857142857142857,-0.47833691568905934,-0.18490288436403876,0.0,1.0
C15615,-0.2918517617237729,1.0,-0.1864741209018809,-0.3569340222066546,0.21423754677567844,-0.036773812892931704,1.0,0.0,0.916667,0.05555533333333333,0.024390243902439025,-0.10902011651332345,-0.40816326530612246,-0.3183826798345152,0.03464919139556416,0.0,1.0
C15616,-0.631774454512979,0.181818,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.2926018744565775,0.0,0.0,0.0,0.11111133333333334,0.06504065040650407,-0.5917958767710622,0.6122448979591837,-0.5986882602099773,-0.2602039590702009,0.0,1.0
C15617,-0.7454485180648862,0.363636,0.2031088396298041,0.4864230460416252,-0.4132729985075203,-0.4667855542850508,0.333333,0.25,0.083333,0.0,0.0,-0.4308706233518159,-0.061224489795918366,0.22068734182631006,-0.31986661973333924,0.25,1.0
C15618,-0.02976672366168721,1.0,-0.34475053579152415,-0.3569340222066546,-0.15971428332911758,-0.4667855542850508,0.727273,0.0,0.636364,0.0,0.0,-0.2699453699325697,-0.30612244897959184,-0.48858675137467006,-0.022803153748646113,0.0,0.8333333333333333
C15619,0.34736525130561413,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.8231689692569711,0.0,0.0,0.0,0.11111133333333334,0.008130081300813009,-0.5917958767710622,0.0,-0.4806353990093821,-0.2219475424535232,0.0,0.0
C15620,-0.6628106792465401,0.454545,0.3199860680485786,0.6593720959140007,-0.4545762302747729,-0.4667855542850508,0.25,0.25,0.0,0.0,0.0,-0.39063930999700436,0.6122448979591837,0.7393559510546728,-0.3077617218253615,0.0,1.0
C15621,0.26825342768432175,1.0,-0.35003952173975267,-0.23683486662399125,-0.3926490286960274,0.16828355290482688,0.333333,0.166667,0.333333,0.3333333333333333,0.05691056910569106,-0.3504079966421928,0.40816326530612246,-0.2474350847880412,-0.12140375304328682,0.0,1.0
C15622,-0.22445728764233386,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4488349474817454,0.0,0.0,0.0,0.11111133333333334,0.016260162601626018,-0.5917958767710622,-0.3673469387755102,-0.5170358427487136,-0.2511139564419767,0.0,1.0
C15623,-0.696617798475686,1.0,-0.4307035782280456,-0.3069278522790883,-0.4545762302747729,-0.43377339983070035,0.166667,0.166667,0.0,0.11111133333333334,0.016260162601626018,-0.4711019367066275,-0.5510204081632653,-0.5308678908681719,-0.2757951657321993,0.083333,1.0
C15624,-0.6080935110010776,0.909091,0.09484844583995752,-0.16957958049128982,0.5350204509535802,-0.4667855542850508,0.666667,0.333333,0.416667,0.0,0.0,-0.10902011651332345,0.0,-0.467848284701934,-0.30620387996557374,0.0,1.0
C15625,0.35659572219130303,0.727273,5.514261723655539,6.4186429348693075,1.2466966982396064,-0.37539375324532054,0.666667,0.666667,0.333333,0.05555533333333333,0.008130081300813009,2.143933431356124,0.6530612244897959,4.1354976741007645,0.19928514740529757,0.0,1.0
C15626,-0.7473936111161742,0.454545,0.00021304151497241876,-0.0037940650820319846,0.007135291210188165,-0.4667855542850508,0.583333,0.333333,0.25,0.0,0.0,-0.1894827432229466,-0.10204081632653061,-0.2048035410342053,-0.3486924417621067,0.0,1.0
C15627,0.0703832632272728,1.0,0.4864440293430923,0.24554995282426398,0.6982649776866947,-0.4667855542850508,0.833333,0.083333,0.833333,0.0,0.0,-0.10902011651332345,1.3265306122448979,0.0759195229012913,-0.19623518317002112,0.0,1.0
C15628,-0.3948004592735715,1.0,2.4495190315469264,2.422746293393494,1.340140422050392,-0.4667855542850508,1.0,1.0,1.0,0.0,0.0,1.3795384776147042,0.15306122448979592,2.3476395170232203,-0.25213931553291635,0.833333,1.0
C15629,0.02913580527959236,1.0,0.8917067269779326,0.21954071962217925,1.703498277313681,0.02417172169373831,0.916667,0.333333,0.75,0.11111133333333334,0.032520325203252036,1.0174566574214001,0.10204081632653061,-0.33486206729570067,0.11990384850406349,0.0,1.0
C15630,-0.5792016244873761,0.727273,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.12845951868741465,0.0,0.0,0.0,0.11111133333333334,0.04065040650406505,-0.5917958767710622,0.6938775510204082,-0.484005054335462,-0.30329524007340386,0.0,1.0
C15631,-0.2421687615958183,1.0,-0.24478402085146614,-0.17882168466826412,-0.25044869207083303,-0.4667855542850508,1.0,0.25,0.916667,0.0,0.0,0.09213645026073436,0.24489795918367346,0.2299947456147456,-0.21552415222371527,0.0,1.0
C15632,-0.2482063439332085,1.0,-0.28981997022655925,-0.3569340222066546,-0.029932562306232337,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,-0.10902011651332345,-0.40816326530612246,-0.41548272272064,0.12105313736159456,0.0,1.0
C15633,-0.34681886996325756,0.909091,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.1426757594653739,0.0,0.0,0.0,0.22222199999999998,0.05691056910569106,-0.5917958767710622,-0.3673469387755102,0.058079847604144245,-0.22300839256824542,0.090909,1.0
C15634,0.37460944669156465,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.2567408666197187,0.0,0.0,0.0,0.22222199999999998,0.07317073170731708,-0.5917958767710622,0.0,-0.36329733920374324,-0.1084968935788122,0.0,1.0
C15636,-0.5821700552184305,1.0,0.38880841263508553,0.747961339602547,-0.4545762302747729,-0.4667855542850508,0.416667,0.416667,0.0,0.0,0.0,-0.3504079966421928,-0.10204081632653061,0.01617811300709744,-0.28129778063588773,0.4,1.0
C15637,0.03783041297408548,0.818182,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.7222667072090166,0.0,0.0,0.0,0.242424,0.07317073170731708,-0.5917958767710622,-0.10204081632653061,-0.45534962368067733,2.7077968330728757,0.0,0.8333333333333333
C15638,0.03552895091905903,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.44870227518683414,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,-0.24489795918367346,-0.4400813635666122,-0.21828964832901715,0.0,1.0
C15639,-0.34058692278972474,0.666667,-0.4362593537329547,-0.3569340222066546,-0.3759176258409128,0.17364922784579112,0.666667,0.0,0.555556,0.148148,0.04065040650406505,-0.3504079966421928,-0.30612244897959184,-0.5225418577732296,-0.1120161042910585,0.0,0.5
C15640,0.6387108206652048,1.0,-0.46112694872670545,-0.3569340222066546,-0.4346710583387476,1.3951254976207679,0.083333,0.0,0.083333,0.27777799999999997,0.1869918699186992,-0.5515645634162506,0.6122448979591837,-0.43159109037055055,-0.05324538056891526,0.0,1.0
C15641,-0.7421431603868377,0.363636,-0.3771210020020982,-0.3569340222066546,-0.23619437727886827,-0.4667855542850508,0.333333,0.0,0.25,0.0,0.0,-0.4308706233518159,2.6530612244897958,-0.45708296144843796,-0.29180740278984896,0.5,1.0
C15642,7.081917948825012,1.0,0.3591666887323143,-0.3569340222066546,1.5033960072123596,3.0734762813911867,0.5,0.0,0.416667,0.44444466666666665,0.10569105691056911,-0.22971405657775815,3.2653061224489797,1.2452294833572104,3.21401259254821,0.0,1.0
C15643,2.0470745457052093,1.0,-0.3618999557156918,-0.21836270794954332,-0.4545762302747729,0.4438257224301814,0.083333,0.083333,0.0,0.16666666666666666,0.024390243902439025,-0.5515645634162506,0.8163265306122449,-0.06747265568196803,0.25575608029675617,0.0,1.0
C15644,-0.3896175568035585,0.636364,0.3438613931122192,-0.20684321434695213,1.191747365267323,-0.014741275560661628,1.0,0.083333,1.0,0.05555533333333333,0.008130081300813009,0.49444958380884996,-0.10204081632653061,-0.2611332054040033,-0.22767034534166722,0.083333,1.0
C15645,-0.7323863390666076,1.0,-0.2713927687414479,-0.10186038169781458,-0.4545762302747729,-0.4667855542850508,1.0,1.0,0.0,0.0,0.0,-0.10902011651332345,0.8163265306122449,-0.4499901110239486,-0.2816490695243225,0.083333,1.0
C15646,-0.38363731621022046,1.0,0.22729307891696948,0.487959380177954,-0.3589539959798778,-0.4667855542850508,0.833333,0.833333,0.25,0.0,0.0,0.3737556437444153,0.20408163265306123,-0.2147052720191772,-0.28426879806778027,0.0,1.0
C15647,0.4950495693961799,1.0,-0.3946635854834793,-0.2605365862017076,-0.4545762302747729,1.0091854435260463,0.083333,0.083333,0.0,0.16666666666666666,0.05691056910569106,-0.4711019367066275,1.3265306122448979,-0.3045402493256622,-0.10665463074071481,0.0,1.0
C15648,-0.7076046725604395,0.363636,0.04999035616931819,0.31182921491741533,-0.4545762302747729,-0.4667855542850508,0.166667,0.166667,0.0,0.0,0.0,-0.511333250061439,0.6122448979591837,0.542781476456936,-0.32599282791693157,0.0,1.0
C15649,-0.20987207834872387,1.0,6.2961283039154825,5.941602148279577,3.969569401083926,-0.4667855542850508,1.0,1.0,1.0,0.0,0.0,2.7071718183234856,1.2244897959183674,3.890804867282146,-0.2380250940676661,0.916667,1.0
C15650,-0.7507390002038171,0.363636,-0.2667356527958838,-0.3569340222066546,0.024607608798477086,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,-0.10902011651332345,-0.20408163265306123,-0.5161591018486376,-0.3591597784163714,0.0,1.0
C15651,1.2863312900192891,1.0,-0.3642027708365134,-0.2213269291066954,-0.4545762302747729,0.8888217814340876,0.090909,0.090909,0.0,0.6666666666666666,0.13821138211382114,-0.511333250061439,0.40816326530612246,0.09602497678490672,0.18734546161854504,0.0,0.8333333333333333
C15652,-0.613481196697539,1.0,-0.24848163049668787,-0.13100253157006012,-0.34695560067399595,0.38485314532395615,0.333333,0.166667,0.25,0.27777799999999997,0.04065040650406505,-0.31017668328738124,-0.40816326530612246,0.09988530364033986,-0.2803123656586461,0.333333,1.0
C15653,1.9409303959672377,0.909091,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,2.4266104551095538,0.0,0.0,0.0,0.4848486666666666,0.12195121951219513,-0.5917958767710622,0.7142857142857143,-0.16497890955316324,0.298963200772324,0.0,0.8333333333333333
C15654,-0.5855245842395379,1.0,0.9931242026648499,-0.06008414286917071,2.4563561136495733,-0.4667855542850508,1.0,0.166667,1.0,0.0,0.0,0.8565314040021539,0.5102040816326531,0.443336979782673,-0.28103991364871306,1.0,1.0
C15655,-0.7243158412358756,1.0,-0.11928059676668691,0.09394088534748364,-0.4545762302747729,-0.4667855542850508,1.0,1.0,0.0,0.0,0.0,-0.10902011651332345,0.20408163265306123,-0.35729230003556844,-0.28901066863588093,1.0,1.0
C15656,-0.5253011720427208,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.43903588489104833,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,-0.5917958767710622,-0.5102040816326531,-0.5415976889123874,-0.2804117023020253,0.0,1.0
C15657,-0.7459010024244472,0.181818,-0.4279280307348602,-0.303355122307155,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,-0.05102040816326531,-0.44997601486464495,-0.2961700318173441,0.0,1.0
C15658,1.3031779088188722,1.0,-0.33007242965555533,-0.17739379764744084,-0.4545762302747729,3.17434510927692,0.166667,0.166667,0.0,0.22222199999999998,0.0894308943089431,-0.511333250061439,1.0204081632653061,-0.2637236005040834,0.21071192782110043,0.0,1.0
C15659,0.0980651515970709,1.0,-0.4397369790068784,-0.31855579299718506,-0.4545762302747729,-0.4667855542850508,0.083333,0.083333,0.0,0.0,0.0,-0.5515645634162506,-0.20408163265306123,-0.33929170461149916,-0.19974986151775292,0.0,1.0
C15660,-0.4082132837670016,1.0,0.0501822574293867,-0.3569340222066546,0.7733738264586304,-0.4667855542850508,0.5,0.0,0.5,0.0,0.0,-0.3504079966421928,-0.16326530612244897,0.8856135561536973,1.4078161048522513,0.083333,1.0
C15661,-0.16418122377876057,0.363636,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,2.1066194831777514,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,0.6122448979591837,4.874271193016005,0.17821679869661783,0.333333,1.0
C15662,-0.717627333630688,0.909091,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.3657603436168507,0.0,0.0,0.0,0.121212,0.016260162601626018,-0.5917958767710622,-0.5816326530612245,-0.35712827721296003,-0.10527598161335112,0.0,0.8333333333333333
C15663,-0.7191000323149138,1.0,-0.06259015623133798,0.05624346302979904,-0.2514439506676343,-0.4667855542850508,0.916667,0.833333,0.666667,0.0,0.0,0.21283039032516904,0.0,-0.3138572738196817,-0.28709759172666616,0.75,1.0
C15664,-0.05216178365590584,0.818182,-0.39981215587556024,-0.2671639099270477,-0.4545762302747729,0.4830476150448363,0.083333,0.083333,0.0,0.22222199999999998,0.05691056910569106,-0.5515645634162506,-0.16326530612244897,0.20513346202800356,0.11579105573259378,0.0,1.0
C15666,-0.6029468939323946,0.454545,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,1.201045656001727,0.0,0.0,0.0,0.16666666666666666,0.04878048780487805,-0.5917958767710622,0.20408163265306123,1.254459291427835,-0.31217983493054424,0.333333,1.0
C15667,-0.44632734681129693,1.0,0.22374524586497194,0.342104034662719,-0.0996227809400277,-0.4667855542850508,1.0,0.454545,0.545455,0.0,0.0,0.2530617036799806,0.6122448979591837,-0.32043487640806106,-0.268038228051295,0.181818,0.8333333333333333
C15668,0.4376986488969025,1.0,-0.20283253319308336,-0.21653115666544934,-0.08211728806517876,0.4437666598450659,0.666667,0.083333,0.583333,0.16666666666666666,0.024390243902439025,-0.02855748980370033,0.40816326530612246,-0.3665391860589907,-0.07994727110965578,0.0,1.0
C15669,2.6000916585781093,1.0,0.7249632540525854,0.8962386706974064,0.06748113746290497,-0.2866009844375534,1.0,0.916667,0.833333,0.05555533333333333,0.008130081300813009,1.4197697909695157,1.2244897959183674,0.04048105196230486,0.505279714583593,0.0,1.0
C15670,1.0584489178537948,1.0,1.1899540487541025,0.6391888827504649,1.637899677355624,0.4113807479973405,1.0,0.75,1.0,0.05555533333333333,0.008130081300813009,0.6151435238732846,1.2244897959183674,0.8043294952011322,0.06961755946004122,0.0,1.0
C15671,-0.6637887155456139,1.0,0.4566618898841734,0.10447833007077441,0.8868333064939747,-0.4667855542850508,1.0,0.75,1.0,0.0,0.0,2.143933431356124,0.6122448979591837,-0.04933260027008855,-0.29056975832071036,0.75,1.0
C15672,-0.7446392620909768,0.545455,-0.38506852248005585,-0.3569340222066546,-0.25497158947185217,-0.4667855542850508,0.416667,0.0,0.333333,0.0,0.0,-0.39063930999700436,0.6122448979591837,-0.5369987843823185,-0.33246851495703006,0.363636,1.0
C15673,-0.7468183401294313,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.4004475341958581,0.0,0.0,0.0,0.05555533333333333,0.016260162601626018,-0.5917958767710622,-0.40816326530612246,-0.5451559827474035,-0.3290217766548129,0.0,1.0
C15674,0.49011958181863374,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.2829915946458449,0.0,0.0,0.0,0.19999999999999998,0.024390243902439025,-0.5917958767710622,0.0,0.5090749532559349,-0.123091818644327,0.0,0.6666666666666665
C15675,1.1015597518708893,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.12359133531990711,0.0,0.0,0.0,0.296296,0.04878048780487805,-0.5917958767710622,0.20408163265306123,-0.3682906591555784,-0.08982157077113007,0.0,0.5
C15676,-0.5719055145338766,1.0,0.13112714502997483,0.39819529273809745,-0.4214009437147307,-0.4667855542850508,1.0,1.0,0.083333,0.0,0.0,-0.02855748980370033,-0.24489795918367346,-0.0867051926291287,-0.2755514584739664,0.083333,1.0
C15677,0.0633355275064855,1.0,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,0.28577749399266555,0.0,0.0,0.0,0.44444466666666665,0.10569105691056911,-0.5917958767710622,0.0,-0.3739079591210389,-0.026211019644043484,0.0,1.0
C15678,-0.386078706591655,0.833333,0.9068903291160331,1.2361360300508493,-0.12656111362678202,-0.4175832268682103,0.833333,0.833333,0.333333,0.11111133333333334,0.008130081300813009,1.5404637310339504,1.7346938775510203,-0.45125731349867193,-0.31365528348560306,0.0,0.0
C15680,-0.6222056047838004,1.0,0.7614057713914417,0.8519922475711357,0.23479516601405132,-0.4667855542850508,0.75,0.416667,0.583333,0.0,0.0,0.17259907697035748,-0.16326530612244897,0.07032382712126883,-0.27536506846496245,0.416667,1.0
C15681,0.6651680698938119,1.0,1.463488232648284,0.7300073171466255,2.1174705614387412,-0.2514245005140275,1.0,0.75,1.0,0.16666666666666666,0.032520325203252036,1.661157671098385,0.40816326530612246,0.28459365952369553,-0.10264150585189524,0.0,1.0
C15682,-0.68911367191936,0.636364,-0.4695518820955651,-0.3569340222066546,-0.4545762302747729,-0.25924208363958295,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,-0.5917958767710622,0.0,-0.32517871537720205,-0.3028750371331632,0.166667,1.0
C15683,-0.5359083233061488,1.0,-0.3229580414774072,-0.3569340222066546,-0.10822623858793202,-0.4667855542850508,1.0,0.0,1.0,0.0,0.0,-0.10902011651332345,-0.40816326530612246,-0.5516757167105178,-0.2690101753454199,0.0,1.0
